text,label
I hope you all stick around on SF and become involved/stay involved with nationalist politics .,0
This video on british becoming a minority is so awful ill never watch it again .,0
Maybe if you 'd have gone down to London you could have marched with hundreds of nationalists in the very centre of our nations capital ...,0
From what I hear .,0
Is so readily happy to `` welcome '' .,0
Their English language means they are drowning in the MLK-esque crap coming out of America .,1
England has been Jew infested for centuries and the BBC is the centre of the Marxist propaganda mill .,1
The Juden never stop with the race mixing yet they do n't want it for themselves .......,1
Yep blame the grandparents parents plus school teachers .,0
That 's it I slag off anyone who did n't vote BNP or NF .,1
And so friendly too .,0
I dont know Birmingham but generally the best places to go for a haircut are up market and more importantly old fashioned hotels .,0
You 're bang on .,0
"Yeah London has gone to hell , when all the remaining whites are gone it will become a zombie town of crumbling buildings , dealers and junkies .",1
Hopefully the traitors will be encircled in Westminster palace .,1
Do you mean ......,0
Will someone kindly tell me how to enter my signature ?,0
"Yeah, we could do with the same amount of black rapists as the Nordic countries are privileged enough to have .",1
The indians and stanis will just spit all over the street .,1
i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke,1
"Was walking through tooting broadway in SW London a couple of weeks ago .... was the only white dude around and all I could see was nigs and pakis walking down the street spitting , made me feel ill !",1
Worse than Benefits St.,0
"Not even other races mixing it up with each other , its whites mixing with all .",0
Why do you feel a need to talk about this publicly ?,0
My advice would be to pray about it and ask yourself what sort of person is she now .,0
I watched a few minutes of it the other night and felt sick .,0
Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .,1
Sort of a back handed compliment that the anti-Whites are so keen to come on here and tell us that all is lost - in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,1
Your right .,0
They are both cultural threats,1
"If anyone lives near London , ON .",0
Shoot me a message .,0
When they refuse to convert to Islam they will learn at the end .,0
They are supporting the destruction of their future generations .,1
The worst thing about this is that every single one of our beautiful cities in ALL of our countries now look like this .,1
"It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .",0
"^ You ca n't make this stuff up Go have a drink , drown the sorrow of living among primitive Asians .",1
THANKS,0
Moby Extreme Ways ( The Bourne Clip ) - YouTube,0
And they really are quite a frustrated group .,0
Please join the discussions first before posting your pictures .,0
Mostly they were playing loud kurdish music .,0
It's their birth rate that people always forget .,0
"Notice how not one of these Hungarians gave one good source validating their preposterous claims , they just came here to complain and start name calling , just as stupid liberals do .",1
"Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .",1
I enjoy when a Brit comes in and tells Bulgarians everything they need to know about themselves .,0
